2024-02-23 15:09, success, 0.309650
2024-02-23 15:09, success, 0.218306
2024-02-23 16:08, success, 0.321606
2024-02-23 16:08, success, 0.436598
2024-02-23 16:10, success, 0.291909
2024-02-23 16:11, success, 0.210723
2024-02-23 16:12, success, 0.858258
2024-02-23 16:12, success, 0.276211
2024-02-23 16:13, success, 0.361210
2024-02-23 16:14, success, 0.205636
2024-02-23 16:15, success, 0.312927
2024-02-23 16:15, success, 0.232391
2024-02-23 16:19, success, 0.312222
2024-02-23 16:19, success, 0.312864
2024-02-23 16:21, success, 0.332942
2024-02-23 16:21, success, 0.323088
